address,latitude,longitude
3-029 GRANDVIEW AVENUE,40.71273936,-73.91198838
3 CEDARWOOD COURT,40.62521052,-74.16499319
2755 PEARSALL AVENUE,40.86695362,-73.85197223
650 LENOX AVENUE,40.81886538,-73.93641832
154-011 10 AVENUE,40.79299822,-73.80652896
688 LINCOLN AVENUE,40.67227232,-73.86643102
3915 AVENUE V,40.60699964,-73.92272446
246 DAVIS AVENUE,40.81451083,-73.82501072
1250 BAY STREET,40.61289215,-74.06534778
716 DE GRAW STREET,40.67781406,-73.98010287
25 HILLCREST AVENUE,40.54622209,-74.15184183
284 BEACH 140 STREET,40.57461293,-73.85798577
284 BEACH 140 STREET,40.57457777,-73.85796542
217-004 93 AVENUE,40.72119446,-73.73989457
241-039 148 ROAD,40.6540241,-73.74180448
34 DISOSWAY PLACE,40.62935074,-74.12466819
633 WEST 171 STREET,40.84359442,-73.93994374
1340 BLAKE AVENUE,40.67185728,-73.8668724
22 STUYVESANT AVENUE,40.69595333,-73.93470926
152 BRYSON AVENUE,40.61796058,-74.14423693
2722 PEARSALL AVENUE,40.86597458,-73.8518644
1177 FOREST AVENUE,40.62659244,-74.12920579
3840 CANNON PLACE,40.88307005,-73.89601745
1610 DEKALB AVENUE,40.70393623,-73.91950156
1362 BLAKE AVENUE,40.67190368,-73.86655594
26-022 21 STREET,40.77276961,-73.92563334
3267 AMPERE AVENUE,40.8462012,-73.8185875
154-003 10 AVENUE,40.79302723,-73.80689607
221-043 EDMORE AVENUE,40.72448585,-73.73466136
32 COLLEGE AVENUE,40.62203241,-74.12185093
241-003 148 ROAD,40.65428184,-73.74324822
1145 EAST 24 STREET,40.62260572,-73.95184274
216-069 114 AVENUE,40.70215917,-73.73827957
714 EAST 23 STREET,40.63285614,-73.95472771
95-012 162 AVENUE,40.65444212,-73.83625284
1362 BLAKE AVENUE,40.67188728,-73.8666678
953 EAST 26 STREET,40.62738243,-73.95078151
86-026 248 STREET,40.73092513,-73.71794176
90-029 220 STREET,40.72660426,-73.73999319
1648 LURTING AVENUE,40.84734266,-73.85234654
177 LIVERMORE AVENUE,40.61947565,-74.13806538
93-016 219 STREET,40.72162354,-73.73769108
241-012 147 ROAD,40.65608036,-73.74286698
343 EAST 31 STREET,40.64220392,-73.94760908
1644 LURTING AVENUE,40.84722018,-73.85225076
2 CASTLE HILL AVENUE,40.81206867,-73.84629048
26-047 21 STREET,40.77250229,-73.92584727
66-010 YELLOWSTONE BOULEVARD,40.72908408,-73.84983826
34-009 209 STREET,40.76866827,-73.77965055
378 BOSCOMBE AVENUE,40.52439385,-74.22687639
94-018 218 STREET,40.71974716,-73.73854364
3335 WILSON AVENUE,40.87427132,-73.85011278
21-068 38 STREET,40.77380358,-73.90634098
30-001 91 STREET,40.76167989,-73.8777477
68-027 LOUBET STREET,40.71469022,-73.85498047
1132 GRANT AVENUE,40.83172797,-73.91599502
2968 OTIS AVENUE,40.83326321,-73.82568658
89-002 218 STREET,40.72756363,-73.74613367
53 SELKIRK STREET,40.5497848,-74.21009642
25-067 47 STREET,40.76368094,-73.90736605
94-018 218 STREET,40.71979252,-73.73844352
94-001 215 PLACE,40.71871857,-73.74069496
241-043 148 ROAD,40.65402359,-73.7417252
21-072 38 STREET,40.77372233,-73.90644024
2501 LURTING AVENUE,40.86324882,-73.85693101
343 BROADWAY,40.63274285,-74.11664529
25-014 43 AVENUE,40.74846,-73.94190913
25-033 75 STREET,40.76138563,-73.89299541
1867 LURTING AVENUE,40.85084666,-73.85523892
30 WEST 142 STREET,40.81737706,-73.9347975
55-023 134 STREET,40.74839661,-73.83062824
88-030 219 STREET,40.72869307,-73.74478344
6161 STRICKLAND AVENUE,40.61220092,-73.91241137
14-019 ASTORIA BOULEVARD,40.77224165,-73.92823314
96-015 160 AVENUE,40.65803567,-73.83601825
148-020 EDGEWOOD STREET,40.65402046,-73.7412394
21-038 38 STREET,40.7744178,-73.90559064
25-026 CRESCENT STREET,40.77234861,-73.92214115
300 32 AVENUE,40.77720128,-73.74935142
154-035 RIVERSIDE DRIVE,40.7953935,-73.80559419
1695 BANYER PLACE,40.82442212,-73.86953786
1289 NOSTRAND AVENUE,40.65558333,-73.94999631
103-040 219 STREET,40.71194078,-73.73566026
412 REVERE AVENUE,40.82068521,-73.81923474
43-002 158 STREET,40.7589595,-73.80801263
4 SOUTH STREET,40.63352578,-74.11433385
401 WEST 204 STREET,40.86188889,-73.91862429
230 BEDELL AVENUE,40.50789554,-74.23351161
3066 BOSTON ROAD,40.87062054,-73.85629887
2092 LEXINGTON AVENUE,40.80537382,-73.93659021
36 MIDLAND ROAD,40.55045577,-74.14630132
755 RHINELANDER AVENUE,40.84797584,-73.86511531
1660 LURTING AVENUE,40.84752343,-73.85248791
240 DAVIS AVENUE,40.81443724,-73.82496717
163-054 96 STREET,40.65133017,-73.83506415
210-005 HOLLIS AVENUE,40.70890838,-73.74733545
163-045 96 STREET,40.65165371,-73.83501848
2814 AVENUE V,40.59807836,-73.94288816
220-035 77 AVENUE,40.7379905,-73.75137765
204 WEST 121 STREET,40.80655761,-73.95069034
254 WEST 121 STREET,40.8071344,-73.95206202
36 MIDLAND ROAD,40.55040213,-74.14629896
108-024 48 AVENUE,40.74616086,-73.85532055
250-023 ELKMONT AVENUE,40.74587165,-73.72046305
216-020 113 DRIVE,40.70259495,-73.7399253
30 WEST 142 STREET,40.81769231,-73.93554977
26-022 21 STREET,40.77301113,-73.92544006
1695 BANYER PLACE,40.82429329,-73.86950927
432 REVERE AVENUE,40.82096279,-73.81939917
400 REVERE AVENUE,40.82040335,-73.81906943
43-026 159 STREET,40.7582116,-73.80717174
65-066 102 STREET,40.7291974,-73.85225298
4 SOUTH STREET,40.63345266,-74.114318
154-015 POWELLS COVE BOULEVARD,40.79484234,-73.80632123
3060 BOSTON ROAD,40.87051746,-73.85637509
2092 LEXINGTON AVENUE,40.80543322,-73.93654645
2891 MILES AVENUE,40.8189474,-73.81759934
154-017 11 AVENUE,40.79227419,-73.80642605
93-034 219 STREET,40.72117735,-73.73749058
547 CANAL STREET,40.72567737,-74.01079238
86 MIDLAND ROAD,40.54914264,-74.14527093
1347 WEST 6 STREET,40.61229633,-73.98038702
94-017 214 PLACE,40.71782346,-73.74322048
92-041 VANDERVEER STREET,40.72022131,-73.74416292
26-067 30 STREET,40.76883373,-73.92062141
1429 EAST 53 STREET,40.62351645,-73.92435632
154-029 10 AVENUE,40.79294329,-73.80583388
154-025 10 AVENUE,40.79297208,-73.80619812
1816 AVENUE H,40.63026905,-73.95882304
1656 LURTING AVENUE,40.84739481,-73.85238733
280 BEACH 140 STREET,40.57440952,-73.85786805
12-018 154 STREET,40.79102712,-73.80748574
600 EAST 23 STREET,40.63552083,-73.95544335
955 EAST 26 STREET,40.62733054,-73.95077175
267 WEST 121 STREET,40.80738178,-73.95238511
2891 MILES AVENUE,40.81898321,-73.81751767
93-038 219 STREET,40.72111943,-73.73746456
43 WEST 142 STREET,40.81774905,-73.93568517
1627 EAST 17 STREET,40.61033299,-73.9565628
33-083 158 STREET,40.76575887,-73.80679301
1672 LURTING AVENUE,40.84782386,-73.85272285
2900 VETERANS ROAD WEST,40.52953322,-74.2314253
650 WEST 176 STREET,40.84681975,-73.93766557
93-038 219 STREET,40.72107268,-73.73744355
400 REVERE AVENUE,40.82030103,-73.81901041
241-053 148 DRIVE,40.6533088,-73.74125066
440 QUINCY AVENUE,40.82069122,-73.82132097
369 ST MARKS AVENUE,40.67716656,-73.96169841
6618 20 AVENUE,40.61572154,-73.98683437
720 POST AVENUE,40.63153148,-74.12541447
3403 BEDFORD AVENUE,40.61937106,-73.9502169
1765 EAST 2 STREET,40.60637524,-73.97136823
6-051 154 PLACE,40.79528858,-73.80619602
35-014 PARSONS BOULEVARD,40.7653306,-73.82371193
241-045 148 DRIVE,40.65331027,-73.74148059
1861 LURTING AVENUE,40.85071684,-73.85513745
43 WEST 142 STREET,40.81780419,-73.93581677
1333 WEST 6 STREET,40.61265606,-73.98045477
94-017 214 PLACE,40.71785743,-73.74313635
108-011 43 AVENUE,40.74885072,-73.85739308
92-035 VANDERVEER STREET,40.72039586,-73.74434795
1649 WEST 6 STREET,40.60686918,-73.97935153
155 RIDGECREST AVENUE,40.5376321,-74.15771297
27-016 39 AVENUE,40.75403668,-73.93555901
2560 PEARSALL AVENUE,40.86469672,-73.8519007
2891 MILES AVENUE,40.81902355,-73.81742568
30 WEST 142 STREET,40.81756319,-73.93524165
436 QUINCY AVENUE,40.82061441,-73.82127364
230 BEDELL AVENUE,40.50793814,-74.23352557
240-011 FOREST ROAD,40.77351673,-73.74676865
209-003 34 ROAD,40.76847466,-73.77955235
30 WEST 142 STREET,40.81745793,-73.93499047
1627 EAST 17 STREET,40.61038026,-73.95657178
107 EAST 70 STREET,40.76959663,-73.96420183
37-018 30 AVENUE,40.76430643,-73.91604054
5316 AVENUE L,40.62370594,-73.92384416
111 EAST 79 STREET,40.77546649,-73.95989654
114 SPRAGUE AVENUE,40.50851708,-74.23928875
28-005 37 STREET,40.76600033,-73.9154029
101-026 67 DRIVE,40.72561739,-73.85188798
360 NORTH BURGHER AVENUE,40.63230254,-74.11407198
216 MONTROSE AVENUE,40.70751018,-73.94059576
1690 CARLTON AVENUE,40.53403106,-74.2003652
90-003 216 STREET,40.72439557,-73.74497735
217-019 112 ROAD,40.70488986,-73.73913744
348 MANHATTAN STREET,40.5015827,-74.24155186
1840 EAST 18 STREET,40.60483216,-73.95469149
1858 EAST 14 STREET,40.60427719,-73.95844415
676 EAST 18 STREET,40.63435067,-73.96028758
116 BEDELL AVENUE,40.51121731,-74.23464648
6-051 154 PLACE,40.79516131,-73.80626635
7 MASON BOULEVARD,40.54490439,-74.20709092
216-024 113 DRIVE,40.70259159,-73.73982296
2500 FENTON AVENUE,40.86284072,-73.84421353
30 WEST 142 STREET,40.81741524,-73.93488861
2430 LACONIA AVENUE,40.86200224,-73.85577443
1278 NELSON AVENUE,40.83959727,-73.92399404
92-033 VANDERVEER STREET,40.720445,-73.74440003
208-005 35 AVENUE,40.76756847,-73.77989174
146-010 13 AVENUE,40.78874409,-73.82069496
225 HUNTINGTON AVENUE,40.81499721,-73.82122967
291 MAIN STREET,40.50819196,-74.24654522
3363 WILSON AVENUE,40.8749299,-73.85046917
26-024 21 STREET,40.77269223,-73.92569527
161-002 43 AVENUE,40.75875147,-73.80499811
47-024 189 STREET,40.75023122,-73.79017598
43 WEST 142 STREET,40.81793808,-73.93613629
160-018 84 DRIVE,40.71343021,-73.80415741
2423 PEARSALL AVENUE,40.86184436,-73.8521336
154-072 RIVERSIDE DRIVE,40.79519349,-73.80420881
1101 ASTOR AVENUE,40.85979441,-73.85561195
1257 NEW YORK AVENUE,40.64217739,-73.94564618
6-051 154 PLACE,40.79531647,-73.80614449
175 RIDGECREST AVENUE,40.53808721,-74.15814628
528 CANAL STREET,40.72513098,-74.01029533
961 EAST 7 STREET,40.6276823,-73.96966918
1900 WALLACE AVENUE,40.84813432,-73.86422842
49-043 169 STREET,40.74757352,-73.79906116
239-058 148 ROAD,40.65394223,-73.74373885
1334 EAST GUN HILL ROAD,40.87086986,-73.84723313
35-006 PARSONS BOULEVARD,40.7655752,-73.82376226
23-037 ASTORIA BOULEVARD,40.77144896,-73.92299599
1301 EAST 222 STREET,40.87991212,-73.84455092
2366 5 AVENUE,40.81811808,-73.93489677
8420 RIDGE BOULEVARD,40.6251401,-74.03339916
4004 WHITE PLAINS ROAD,40.88862658,-73.85986101
49 MALLOW STREET,40.54576825,-74.20841677
1018 MORRIS PARK AVENUE,40.84824657,-73.8556888
1627 EAST 17 STREET,40.61043187,-73.95658158
543 CANAL STREET,40.72543087,-74.01043943
2318 EAST 29 STREET,40.59530986,-73.94204711
401 POWELL STREET,40.54534207,-74.20049131
530 CANAL STREET,40.72515703,-74.01054664
108-022 42 AVENUE,40.74955435,-73.85718253
1657 ADEE AVENUE,40.87017556,-73.84048122
1640 EAST 37 STREET,40.61597227,-73.93709271
1300 EAST 223 STREET,40.88021654,-73.84434481
230 BEDELL AVENUE,40.5080348,-74.23355725
346 LATHROP AVENUE,40.62016351,-74.14307298
216-069 114 AVENUE,40.70209445,-73.73828323
1610 DEKALB AVENUE,40.70381582,-73.91962001
1610 DEKALB AVENUE,40.70389273,-73.91954436
105-008 220 STREET,40.71068657,-73.73525765
1344 EAST GUN HILL ROAD,40.87057538,-73.84694025
154-031 RIVERSIDE DRIVE,40.79539894,-73.80566425
241-002 148 DRIVE,40.65308738,-73.74325745
89 VEDDER AVENUE,40.62097845,-74.1472074
2300 BOUCK AVENUE,40.86011051,-73.85016852
240-011 FOREST ROAD,40.77351743,-73.74667118
241-061 148 DRIVE,40.65330743,-73.74103443
3624 AVENUE H,40.63183719,-73.94083206
2968 OTIS AVENUE,40.83330022,-73.8256105
369 ST MARKS AVENUE,40.67719919,-73.96185413
388 ST MARKS AVENUE,40.67723597,-73.96202967
6-051 154 PLACE,40.79522282,-73.80625577
4034 EAST TREMONT AVENUE,40.81924665,-73.81748531
20-075 38 STREET,40.77538682,-73.9044057
2075 BOSTON ROAD,40.84195977,-73.87865388
157-027 97 STREET,40.6621992,-73.83667089
157-018 59 AVENUE,40.74055534,-73.81054669
1018 BAY RIDGE PARKWAY,40.62392446,-74.01359488
271 STARR STREET,40.70627403,-73.92189604
319 MC BAINE AVENUE,40.54251175,-74.21716586
4034 EAST TREMONT AVENUE,40.81930943,-73.81752267
92-039 VANDERVEER STREET,40.72026981,-73.74421433
2564 PEARSALL AVENUE,40.86473898,-73.8518992
68 WEST 238 STREET,40.88207853,-73.89673316
317 MC BAINE AVENUE,40.54253246,-74.21707333
2726 PEARSALL AVENUE,40.86608352,-73.85186089
4168 BROADWAY,40.84751941,-73.93792335
4168 BROADWAY,40.84746593,-73.93793967
2524 MORGAN AVENUE,40.86361885,-73.845284
1751 NEEDHAM AVENUE,40.88003149,-73.8444701
2366 5 AVENUE,40.81800536,-73.93462708
220-031 43 AVENUE,40.76296032,-73.76114686
241-015 148 ROAD,40.65402959,-73.74265859
528 CANAL STREET,40.72512387,-74.0102267
530 CANAL STREET,40.72514947,-74.01047371
241-003 149 AVENUE,40.65274539,-73.7432616
20-075 38 STREET,40.77532452,-73.9044814
20-075 38 STREET,40.77543823,-73.90434323
2101 LEXINGTON AVENUE,40.80550603,-73.93649281
2566 PEARSALL AVENUE,40.86489262,-73.85189371
3020 EASTCHESTER ROAD,40.86990031,-73.84280269
1407 WARING AVENUE,40.86100838,-73.84601368
2528 MORGAN AVENUE,40.86371763,-73.84528073
38 CORTELYOU AVENUE,40.55906889,-74.16478814
30-008 150 PLACE,40.77126498,-73.81490019
154-072 RIVERSIDE DRIVE,40.7951869,-73.80412837
378 BOSCOMBE AVENUE,40.52435912,-74.22683774
134-001 BOOTH MEMORIAL AVENUE,40.74819494,-73.83065689
1102 MACE AVENUE,40.86281057,-73.85574762
2447 SEYMOUR AVENUE,40.86238667,-73.84640568
709 BEMENT AVENUE,40.62398449,-74.11049088
3724 AVENUE H,40.63204902,-73.94000701
3200 BOUCK AVENUE,40.87189211,-73.84954035
126-002 23 AVENUE,40.77855224,-73.84234208
220-003 43 AVENUE,40.76279572,-73.76213577
2744 PEARSALL AVENUE,40.86662241,-73.8518435
549 DEAN STREET,40.68104876,-73.97184236
210-022 94 AVENUE,40.71639078,-73.75035834
2557 PEARSALL AVENUE,40.86457224,-73.85204589
1765 EAST 2 STREET,40.60643392,-73.97137938
160-014 84 DRIVE,40.71340238,-73.80428351
154-035 RIVERSIDE DRIVE,40.79538848,-73.80552952
154-040 RIVERSIDE DRIVE,40.79526976,-73.80513954
241-003 149 AVENUE,40.65281236,-73.74326079
125 RIDGECREST AVENUE,40.53701687,-74.15712255
634 EAST 169 STREET,40.83117115,-73.90081094
486 CANAL STREET,40.72447681,-74.00918833
113 ROCKVILLE AVENUE,40.5957719,-74.16450527
1644 EAST 37 STREET,40.61590192,-73.93701445
93-060 208 STREET,40.71542634,-73.75314847
58 WEST 143 STREET,40.81859674,-73.93604204
1627 EAST 17 STREET,40.61019716,-73.95653701
543 CANAL STREET,40.72546317,-74.01048568
160-004 84 DRIVE,40.71330377,-73.80473043
1278 NELSON AVENUE,40.83966301,-73.92394901
8015 RIDGE BOULEVARD,40.6280285,-74.03204431
97-016 158 AVENUE,40.66141902,-73.83590677
190-006 37 AVENUE,40.76235471,-73.79157809
4012 WHITE PLAINS ROAD,40.88883124,-73.85974845
108 DAHLIA STREET,40.54553794,-74.19975316
278 GREAT KILLS ROAD,40.54717506,-74.14259156
1481 BLONDELL AVENUE,40.84488598,-73.8443852
225 HUNTINGTON AVENUE,40.81497949,-73.82131954
96-003 25 AVENUE,40.76450138,-73.87339156
400 HUGUENOT AVENUE,40.54559286,-74.19869038
38 CORTELYOU AVENUE,40.55909864,-74.16479487
2501 FENTON AVENUE,40.86284856,-73.84459933
141 MAINE AVENUE,40.62066907,-74.12834878
401 POWELL STREET,40.54539179,-74.20013345
2536 LURTING AVENUE,40.86403843,-73.85676745
2438 LACONIA AVENUE,40.86227608,-73.85576535
324 NORTH BURGHER AVENUE,40.63323059,-74.11426987
154-072 RIVERSIDE DRIVE,40.7951975,-73.80425764
317 HOLLYWOOD AVENUE,40.82021496,-73.81540524
2883 MILES AVENUE,40.81877698,-73.81798797
10-017 154 STREET,40.79240349,-73.80713052
4016 WHITE PLAINS ROAD,40.88891584,-73.85970192
108 DAHLIA STREET,40.54567552,-74.19981515
94-038 214 STREET,40.71696972,-73.74428921
28 NORTH AVENUE,40.62364761,-74.13685384
1039 LOGAN AVENUE,40.83297051,-73.82521286
2687 EAST 64 STREET,40.60705111,-73.91182353
1141 JEROME AVENUE,40.83535404,-73.92374719
2612 CHESBROUGH AVENUE,40.84417951,-73.84511196
149 VAN SICKLEN STREET,40.60060253,-73.97443666
293 MAYFAIR DRIVE NORTH,40.61053671,-73.90399744
133 CHRISTOPHER STREET,40.73295143,-74.00676042
431 MAINE AVENUE,40.62112572,-74.13830757
229-010 113 AVENUE,40.70371001,-73.72803989
85-019 123 STREET,40.70313305,-73.82825936
220-021 77 AVENUE,40.73793987,-73.75166559
893 EAST 8 STREET,40.62755907,-73.96854867
7305 AVENUE Y,40.61489186,-73.89897078
2 CASTLE HILL AVENUE,40.81220354,-73.84632392
1340 BLAKE AVENUE,40.67184399,-73.86696303
241-027 148 ROAD,40.65402687,-73.7422355
1541 EAST 21 STREET,40.61547192,-73.95333016
4123 AVENUE V,40.60782916,-73.92143902
528 CANAL STREET,40.7251175,-74.01016521
25-042 CRESCENT STREET,40.77205427,-73.92236591
396 ST MARKS AVENUE,40.67722126,-73.96195946
94-017 214 PLACE,40.71778462,-73.74331672
3548 HUGUENOT AVENUE,40.88835508,-73.82040436
8015 RIDGE BOULEVARD,40.62806152,-74.03203079
157-031 97 STREET,40.66209939,-73.83664627
157-039 97 STREET,40.66184311,-73.83658308
1928 WALLACE AVENUE,40.84895201,-73.86452354
30-030 150 PLACE,40.77061709,-73.81482367
11-019 154 STREET,40.79185317,-73.80720597
1647 EAST 10 STREET,40.60871064,-73.96308733
796 DELAFIELD AVENUE,40.62837823,-74.12494153
146-018 13 AVENUE,40.788608,-73.82018302
64 VELTMAN AVENUE,40.62440629,-74.13315559
160-008 84 DRIVE,40.71332655,-73.80462719
1225 ARDEN AVENUE,40.54047084,-74.16882261
560 AUDUBON AVENUE,40.85653789,-73.92664847
42-015 108 STREET,40.74881524,-73.85751357
90-063 209 STREET,40.71775369,-73.75358578
2721 TENBROECK AVENUE,40.86626766,-73.85292897
24-009 HUMPHREYS STREET,40.76595668,-73.869921
5661 MOSHOLU AVENUE,40.90542103,-73.90122499
3724 AVENUE H,40.63205548,-73.93989927
2447 SEYMOUR AVENUE,40.86241411,-73.84640478
1133 NOSTRAND AVENUE,40.65990897,-73.95045706
3200 BOUCK AVENUE,40.87192798,-73.84965385
1301 EAST 222 STREET,40.87996119,-73.8445177
1301 EAST 222 STREET,40.87986036,-73.84458596
2740 PEARSALL AVENUE,40.86651815,-73.85184687
49-003 30 AVENUE,40.76056662,-73.90767454
94-016 214 STREET,40.71755813,-73.7446025
239-029 148 ROAD,40.65404195,-73.74483663
25 RAYMOND AVENUE,40.61506705,-74.12426878
2889 LAWTON AVENUE,40.81753398,-73.81676312
317 MC BAINE AVENUE,40.54254297,-74.21702638
38-015 98 STREET,40.74972823,-73.86765146
40 CORTELYOU AVENUE,40.55904671,-74.16478312
1068 MORRIS PARK AVENUE,40.84902212,-73.85396303
43-040 21 STREET,40.74990708,-73.94642501
43-024 21 STREET,40.75002537,-73.94632258
1486 BLONDELL AVENUE,40.84506168,-73.84454374
306 15 STREET,40.66401159,-73.98624783
159 EAST 57 STREET,40.65176264,-73.92342758
154-084 RIVERSIDE DRIVE,40.79515836,-73.80378007
3080 BOSTON ROAD,40.87079274,-73.8561787
1334 EAST GUN HILL ROAD,40.8708233,-73.84714323
239-035 148 AVENUE,40.65475091,-73.74412225
271 STARR STREET,40.70633958,-73.92182936
12 ELLWOOD STREET,40.85932,-73.92790986
1074 ALLERTON AVENUE,40.86517219,-73.85673041
278 GREAT KILLS ROAD,40.54713018,-74.14252543
14-012 147 STREET,40.78730416,-73.81866151
93-021 210 PLACE,40.71727429,-73.75108898
88-002 213 STREET,40.72539535,-73.75248074
665 EAST 22 STREET,40.63605126,-73.95627769
5106 AVENUE N,40.61895358,-73.92560674
5711 AVENUE O,40.61712203,-73.91936657
1631 EAST 52 STREET,40.61971878,-73.9249506
1631 EAST 52 STREET,40.61977896,-73.92495711
476 PENNYFIELD AVENUE,40.82039025,-73.81096514
863 EAST 17 STREET,40.62940924,-73.96017681
94-010 215 STREET,40.71810364,-73.74152135
94-001 209 STREET,40.71571614,-73.75207016
230 BEDELL AVENUE,40.50798155,-74.2335398
100-007 158 AVENUE,40.66186662,-73.83344113
58 WEST 143 STREET,40.81869755,-73.93628325
58 WEST 143 STREET,40.81865045,-73.93617055
58 WEST 143 STREET,40.81873168,-73.93636492
154-048 9 AVENUE,40.79351323,-73.80516471
24-019 23 STREET,40.77542536,-73.92100543
1133 MACE AVENUE,40.86303371,-73.85463416
146-045 15 AVENUE,40.78682191,-73.81846418
972 HART STREET,40.70496538,-73.91966724
153 BARLOW DRIVE SOUTH,40.60821656,-73.90583711
126-002 23 AVENUE,40.77855235,-73.84229117
7 SHIFT PLACE,40.54555079,-74.19875667
12-023 30 AVENUE,40.77114938,-73.93038725
108 DAHLIA STREET,40.54558726,-74.19977538
43-011 219 STREET,40.76212747,-73.76312383
2701 EAST 66 STREET,40.60589233,-73.91071291
46-002 25 AVENUE,40.7655722,-73.9067856
1306 SHAKESPEARE AVENUE,40.84016583,-73.92237702
108-002 43 AVENUE,40.74858672,-73.85756851
12-021 30 AVENUE,40.77119354,-73.93048293
94-012 214 STREET,40.71764234,-73.74464734
7-003 154 STREET,40.79477249,-73.80700553
108-041 43 AVENUE,40.74919364,-73.85622858
125 WINANT AVENUE,40.54495629,-74.21572217
30-030 150 PLACE,40.77066575,-73.81482941
2730 PEARSALL AVENUE,40.8662144,-73.85185667
239-008 148 ROAD,40.65395089,-73.74553214
2965 VETERANS ROAD WEST,40.52797365,-74.23395364
98-012 159 AVENUE,40.65986184,-73.83470074
972 HART STREET,40.70486532,-73.91976962
178-045 120 AVENUE,40.68585847,-73.76455846
41-002 161 STREET,40.76143785,-73.8049348
2321 ESPLANADE,40.86029983,-73.85436827
239-062 148 ROAD,40.65394162,-73.74361343
49-003 30 AVENUE,40.76060171,-73.90764622
219-004 43 AVENUE,40.76229328,-73.76317089
50 DICKIE AVENUE,40.62205423,-74.13663632
42-005 221 STREET,40.76351555,-73.76091801
56-051 203 STREET,40.74642184,-73.7738643
1253 WARING AVENUE,40.86109156,-73.85102
4022 WHITE PLAINS ROAD,40.88904704,-73.85962976
2439 BOUCK AVENUE,40.86228779,-73.85023352
674 MACE AVENUE,40.863155,-73.86820426
44 OHIO PLACE,40.61957788,-74.13071938
108-044 42 AVENUE,40.74977582,-73.8564392
37 LAWTON STREET,40.69588666,-73.93006336
93-001 205 STREET,40.71596257,-73.75652678
63-016 76 STREET,40.71890685,-73.87992513
690 MACE AVENUE,40.86315104,-73.86798018
22-048 126 STREET,40.77864854,-73.84273199
73-016 KESSEL STREET,40.71147282,-73.84425779
221-003 43 AVENUE,40.76307593,-73.7607552
3942 BARNES AVENUE,40.88589878,-73.85805939
1473 TELLER AVENUE,40.83912982,-73.90882898
149 KEMBALL AVENUE,40.61492026,-74.12818361
3940 BARNES AVENUE,40.88582657,-73.85809995
999 HART STREET,40.70544852,-73.91932821
1481 BLONDELL AVENUE,40.84482259,-73.84432799
1150 SHAKESPEARE AVENUE,40.8354076,-73.92366201
2481 BERGEN AVENUE,40.61549716,-73.8986109
